train/critic_loss,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates
168.1833038330078,184314,9,20465,916.7969295500001,-483.08013916015625,0.29888275265693665,0.0003,1568,79.11,0.16252501308918,184213
140.38015747070312,184672,9,20506,914.7981041200001,-462.73614501953125,0.29909294843673706,0.0003,1572,79.93,0.2925342619419098,184571
163.29884338378906,185014,9,20546,913.5739035299999,-474.2549133300781,0.29877886176109314,0.0003,1576,80.62,0.07930077612400055,184913
203.94534301757812,185346,9,20584,913.33071211,-466.3741455078125,0.3050023913383484,0.0003,1580,81.1,0.07512320578098297,185245
1145.21728515625,185700,9,20625,911.6180030099999,-467.3899230957031,0.30374541878700256,0.0003,1584,81.85,0.05193917453289032,185599
174.80084228515625,186033,9,20663,910.1697116800001,-462.720703125,0.3031114935874939,0.0003,1588,82.66,0.2215971201658249,185932
150.10836791992188,186276,9,20693,911.9716623899999,-493.2235412597656,0.2915497124195099,0.0003,1592,81.57,-0.009609691798686981,186175
151.80014038085938,186549,9,20725,914.7009611299998,-494.9864501953125,0.29539981484413147,0.0003,1596,80.29,-0.1948457658290863,186448
141.16787719726562,186801,8,20756,915.8003969,-480.6720275878906,0.29622605443000793,0.0003,1600,79.53,0.05101345479488373,186700
156.32568359375,187101,8,20791,916.3956167199999,-481.76177978515625,0.3045494854450226,0.0003,1604,79.12,-0.03652331233024597,187000
176.13958740234375,187375,8,20824,917.0993559700001,-509.2807312011719,0.30207154154777527,0.0003,1608,78.87,0.11176558583974838,187274
131.79579162597656,187691,8,20861,917.10009558,-513.8265380859375,0.30256223678588867,0.0003,1612,78.95,-0.07724158465862274,187590
127.08667755126953,188106,8,20908,915.02463879,-481.3086853027344,0.3042438328266144,0.0003,1616,79.58,0.11422962695360184,188005
146.87734985351562,188440,8,20946,913.9625332000002,-494.0975341796875,0.30340760946273804,0.0003,1620,80.1,-0.7089279294013977,188339
126.04075622558594,188816,8,20989,911.6181005700001,-493.55584716796875,0.3045859932899475,0.0003,1624,81.13,-0.15301454067230225,188715
135.7832794189453,189131,8,21026,912.6225275700001,-500.75408935546875,0.30198943614959717,0.0003,1628,80.85,0.3452603816986084,189030
138.8276824951172,189430,8,21061,912.18737119,-524.5486450195312,0.29964712262153625,0.0003,1632,80.69,-0.18518835306167603,189329
125.20339965820312,189724,8,21096,912.6398388299998,-475.46160888671875,0.3021145761013031,0.0003,1636,80.51,0.010436296463012695,189623
144.22279357910156,190058,8,21134,912.03275282,-502.5099182128906,0.2980014979839325,0.0003,1640,80.71,-0.0037519261240959167,189957
177.956298828125,190411,8,21175,910.6893223,-489.88189697265625,0.3024725317955017,0.0003,1644,81.45,0.2790893018245697,190310
159.2024688720703,190668,8,21205,911.2576895399999,-510.84857177734375,0.3102808892726898,0.0003,1648,81.03,-0.33643898367881775,190567
144.4092254638672,191026,8,21246,909.72132329,-464.2857666015625,0.30140143632888794,0.0003,1652,81.67,-0.2726970314979553,190925
164.33218383789062,191327,8,21282,910.9984042,-490.22955322265625,0.292771577835083,0.0003,1656,80.94,-0.04343854635953903,191226
188.4031982421875,191648,8,21319,912.6428582200001,-500.66796875,0.29050782322883606,0.0003,1660,80.09,0.07269643247127533,191547
142.4430694580078,191964,8,21356,913.42355132,-473.0055847167969,0.29658955335617065,0.0003,1664,79.75,-0.24051712453365326,191863
193.242431640625,192245,8,21389,914.0535561800002,-534.1190795898438,0.28982308506965637,0.0003,1668,79.31,-0.20240840315818787,192144
119.43302154541016,192594,8,21429,914.4676487400002,-495.1428527832031,0.2910662591457367,0.0003,1672,79.22,0.043762028217315674,192493
137.70333862304688,192897,8,21464,915.10740454,-524.8114013671875,0.29011669754981995,0.0003,1676,78.83,0.19863033294677734,192796
149.71441650390625,193230,8,21503,914.9461211800001,-480.6935729980469,0.3014501631259918,0.0003,1680,78.84,-0.06972400099039078,193129
137.13182067871094,193535,8,21539,916.5788695400001,-494.02618408203125,0.2994307279586792,0.0003,1684,78.35,-0.24557583034038544,193434
190.88734436035156,193856,8,21576,916.59171919,-504.276123046875,0.2978370189666748,0.0003,1688,78.23,-0.1059788167476654,193755
125.95442962646484,194159,8,21612,915.4036710600001,-488.42291259765625,0.2932865619659424,0.0003,1692,78.83,-0.07501444220542908,194058
185.42637634277344,194501,8,21651,913.69371112,-493.4368896484375,0.2963484823703766,0.0003,1696,79.52,0.17704695463180542,194400
139.3418731689453,194802,8,21686,912.6221293299999,-484.46441650390625,0.300080806016922,0.0003,1700,80.01,-0.348501056432724,194701
137.676025390625,195131,8,21724,912.21602991,-486.38861083984375,0.3007628917694092,0.0003,1704,80.3,0.05432642996311188,195030
152.24435424804688,195489,8,21765,910.77653682,-479.84320068359375,0.29341667890548706,0.0003,1708,81.14,-0.038342878222465515,195388
156.42507934570312,195731,8,21795,912.40657943,-501.716796875,0.297176718711853,0.0003,1712,80.4,0.2720959186553955,195630
127.97901916503906,196079,8,21835,914.09819845,-501.07305908203125,0.2962513864040375,0.0003,1716,79.73,-0.43758636713027954,195978
213.97947692871094,196385,8,21871,914.7227911800001,-477.5407409667969,0.2932354807853699,0.0003,1720,79.45,0.08681575953960419,196284
169.4622802734375,196742,8,21911,915.26301187,-494.6448974609375,0.29886695742607117,0.0003,1724,79.26,-0.161036416888237,196641
109.24607849121094,197064,8,21949,914.8252333300001,-477.5408935546875,0.2993089556694031,0.0003,1728,79.33,0.292874813079834,196963
164.61215209960938,197365,8,21984,915.1505721399999,-479.764892578125,0.294758141040802,0.0003,1732,79.35,-0.11424630880355835,197264
