train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,time/episodes,time/fps,train/learning_rate,train/n_updates
0.44916409254074097,69136,570.87,192.92276000976562,408.2279357910156,-2011.8014065399998,0.07857305556535721,7129,164,9,0.0003,69035
-0.05504445731639862,70888,555.12,45.063011169433594,403.81158447265625,-1957.35179052,0.07798945903778076,7310,168,9,0.0003,70787
1.064340353012085,71876,527.49,123.51380920410156,395.82562255859375,-1847.7620761599997,0.07752085477113724,7414,172,9,0.0003,71775
-0.41899874806404114,73502,512.06,89.00037384033203,405.22021484375,-1801.79089534,0.07370356470346451,7582,176,9,0.0003,73401
-0.20219342410564423,75912,506.52,63.9306640625,423.4883728027344,-1691.35297352,0.07270417362451553,7828,180,9,0.0003,75811
-0.39289388060569763,77432,490.69,141.07192993164062,408.63250732421875,-1653.8785295799998,0.07450377941131592,7985,184,9,0.0003,77331
-0.40047645568847656,78842,478.15,75.39471435546875,412.91497802734375,-1584.92664976,0.07275782525539398,8132,188,9,0.0003,78741
0.32140839099884033,81947,483.84,190.57217407226562,399.7688903808594,-1599.6215163999996,0.07502807676792145,8447,192,9,0.0003,81846
-0.6873341798782349,83921,473.9,77.84042358398438,419.1070556640625,-1544.9264372800003,0.07489771395921707,8650,196,9,0.0003,83820
-0.32674646377563477,86206,481.61,51.3925895690918,410.19219970703125,-1584.8553884800003,0.07402236014604568,8884,200,9,0.0003,86105
-0.2352076768875122,87228,463.75,46.89153289794922,408.4698486328125,-1524.55267976,0.0713958740234375,8992,204,9,0.0003,87127
-0.32351750135421753,89757,456.87,67.45814514160156,414.8814697265625,-1481.6893955300004,0.06975796818733215,9250,208,9,0.0003,89656
-0.11657877266407013,91765,445.03,79.06857299804688,411.01019287109375,-1341.8843833899998,0.06857533007860184,9456,212,9,0.0003,91664
-0.6115432977676392,93720,455.54,50.18838882446289,402.36871337890625,-1364.3982861599998,0.06818345934152603,9657,216,9,0.0003,93619
-0.24447718262672424,96172,458.08,59.905052185058594,403.51361083984375,-1336.2308247699998,0.06744223088026047,9907,220,9,0.0003,96071
0.19560417532920837,99239,467.26,4032.13623046875,397.9612731933594,-1399.82013516,0.06566207855939865,10219,224,9,0.0003,99138
-0.44854024052619934,101786,477.13,64.70469665527344,398.61627197265625,-1389.48668173,0.06680355966091156,10479,228,9,0.0003,101685
-0.30501455068588257,103731,475.8,89.91230773925781,397.29736328125,-1433.60284253,0.06647363305091858,10679,232,9,0.0003,103630
0.2904171943664551,104961,479.52,75.71285247802734,399.2867126464844,-1466.9704523700002,0.06673071533441544,10807,236,9,0.0003,104860
0.4423219561576843,106647,482.4,101.24195098876953,406.10498046875,-1468.5956634800004,0.0662943422794342,10981,240,9,0.0003,106546
-0.12381881475448608,109102,485.35,72.5670394897461,417.6190490722656,-1463.53597899,0.06601390987634659,11232,244,9,0.0003,109001
-0.15711233019828796,110460,476.12,174.84072875976562,410.86083984375,-1459.4289075400002,0.06630564481019974,11373,248,9,0.0003,110359
-0.5026265382766724,111208,470.14,100.22478485107422,403.8599853515625,-1480.2551153599998,0.06639518588781357,11453,252,9,0.0003,111107
-0.12338148802518845,114513,484.99,65.72349548339844,405.31658935546875,-1481.62345817,0.06268741190433502,11789,256,9,0.0003,114412
0.48709332942962646,115257,477.47,72.30717468261719,412.7549743652344,-1463.06713855,0.06418034434318542,11868,260,9,0.0003,115156
-0.6629412174224854,117852,487.16,99.7110595703125,401.2720947265625,-1435.1905218099998,0.06272668391466141,12133,264,9,0.0003,117751
-0.40089279413223267,119845,489.57,56.44142150878906,401.97930908203125,-1415.34585667,0.06280495226383209,12338,268,9,0.0003,119744
0.08021926879882812,123040,511.64,318.30267333984375,404.39178466796875,-1449.3532069300002,0.0616321861743927,12663,272,9,0.0003,122939
0.29039400815963745,125849,523.47,41.78166961669922,374.6280212402344,-1444.0891110100004,0.06091225892305374,12949,276,9,0.0003,125748
-0.19144363701343536,129487,535.75,264.7774963378906,377.82757568359375,-1471.3939139499998,0.06265522539615631,13318,280,9,0.0003,129386
-0.5541529059410095,132232,548.0,81.90789794921875,387.9605407714844,-1491.5456455100002,0.060731738805770874,13598,284,9,0.0003,132131
0.14724348485469818,133658,548.16,528.4376831054688,388.7585754394531,-1484.32659411,0.059727102518081665,13746,288,9,0.0003,133557
-0.33497607707977295,135748,538.01,120.98633575439453,387.9510498046875,-1436.7752165900001,0.057426437735557556,13960,292,9,0.0003,135647
0.17441147565841675,137624,537.03,181.0538330078125,376.2722473144531,-1396.5090521899997,0.06075401231646538,14153,296,9,0.0003,137523
-0.9638239145278931,140059,538.53,162.649169921875,387.8491516113281,-1382.3190687800002,0.05805813893675804,14402,300,9,0.0003,139958
