train/n_updates,train/learning_rate,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/ent_coef
664357,0.0003,264758,-323.45587158203125,0.07179061323404312,2452,8,29670,101.42,696.03173828125,802.61001612,0.37345245480537415
664744,0.0003,265145,-323.8135986328125,0.21455469727516174,2456,8,29714,101.21,1331.1947021484375,802.78701489,0.37984198331832886
665133,0.0003,265534,-307.49102783203125,0.023426782339811325,2460,8,29758,100.83,1132.2261962890625,804.33640794,0.3740004003047943
665464,0.0003,265865,-332.8547058105469,0.0834929347038269,2464,8,29796,100.37,1001.4940185546875,804.9348264,0.3766620457172394
665866,0.0003,266267,-308.1103515625,0.05436934903264046,2468,8,29842,100.87,861.375,804.41458756,0.38389915227890015
666257,0.0003,266658,-309.96734619140625,-0.10763640701770782,2472,8,29886,100.32,1735.9139404296875,792.65271494,0.3803890347480774
666688,0.0003,267089,-320.67681884765625,0.20549599826335907,2476,8,29934,100.06,764.7861938476562,793.31254735,0.3764820694923401
667199,0.0003,267600,-329.4794006347656,-0.06412257999181747,2480,8,29991,101.07,936.0186157226562,792.0725771500001,0.37459832429885864
667613,0.0003,268014,-303.1701354980469,0.22018909454345703,2484,8,30037,102.05,692.778564453125,791.3681964699999,0.3717277944087982
667996,0.0003,268397,-352.1807861328125,0.1206694021821022,2488,8,30081,101.53,629.477783203125,791.69550355,0.3798491358757019
668407,0.0003,268808,-362.73114013671875,0.10123980045318604,2492,8,30127,101.63,638.2421264648438,792.4388489600001,0.3772583603858948
668803,0.0003,269204,-304.7083435058594,0.03711699694395065,2496,8,30172,100.74,687.4979248046875,793.51331334,0.3762124180793762
669203,0.0003,269604,-312.6302490234375,-0.1239316463470459,2500,8,30217,100.92,1124.8502197265625,778.12458799,0.38502976298332214
669643,0.0003,270044,-323.6376953125,0.3599814176559448,2504,8,30266,100.88,694.697509765625,778.2665471199999,0.38400933146476746
670042,0.0003,270443,-278.8477783203125,0.2368258237838745,2508,8,30311,101.2,888.0840454101562,777.2736533899999,0.3960781991481781
670338,0.0003,270739,-308.80938720703125,-0.12345830351114273,2512,8,30346,100.31,854.0972900390625,778.42223063,0.3937710225582123
670687,0.0003,271088,-341.66168212890625,-0.3696235418319702,2516,8,30386,100.68,728.2261962890625,778.37461013,0.3890463709831238
671137,0.0003,271538,-347.60821533203125,0.20097345113754272,2520,8,30437,100.93,774.47021484375,778.3446788199998,0.39277827739715576
671418,0.0003,271819,-311.54107666015625,0.018727168440818787,2524,8,30470,98.95,744.7849731445312,766.52395707,0.3861897885799408
671827,0.0003,272228,-316.83251953125,-0.04158855602145195,2528,8,30516,99.47,923.5526733398438,781.51670772,0.37954360246658325
672313,0.0003,272714,-315.6219482421875,-0.01923905313014984,2532,8,30570,99.78,661.5234375,795.3651786099998,0.3873292803764343
672681,0.0003,273082,-330.9316711425781,0.11707686632871628,2536,8,30612,98.67,785.2330932617188,795.42110914,0.39283862709999084
673137,0.0003,273538,-339.30169677734375,-0.24893973767757416,2540,8,30663,98.83,1398.795654296875,825.5882226699999,0.38265809416770935
673515,0.0003,273916,-361.5640563964844,0.2616337835788727,2544,8,30706,98.99,1595.2958984375,824.6287132399999,0.3711601793766022
673910,0.0003,274311,-331.447265625,0.31642425060272217,2548,8,30751,100.0,918.8990478515625,823.43835718,0.3806673586368561
674329,0.0003,274730,-341.10552978515625,-0.18151485919952393,2552,8,30798,99.72,759.6495361328125,824.96733618,0.3742556571960449
674803,0.0003,275204,-299.1194152832031,-0.011150706559419632,2556,8,30850,100.59,668.2830200195312,823.0153119499998,0.3638004660606384
675163,0.0003,275564,-314.9480285644531,0.41589295864105225,2560,8,30892,100.3,598.0823974609375,823.4003291200002,0.3763197064399719
675638,0.0003,276039,-275.8733825683594,0.11596711724996567,2564,8,30944,101.74,708.475830078125,820.95803071,0.3893350660800934
676088,0.0003,276489,-292.9759521484375,-0.020679790526628494,2568,8,30994,102.22,1775.700439453125,819.6463228800001,0.37191885709762573
676464,0.0003,276865,-359.9320373535156,-0.19516469538211823,2572,8,31037,102.07,681.732666015625,833.19457923,0.36812669038772583
676877,0.0003,277278,-307.8262634277344,0.04851509630680084,2576,8,31084,101.89,1588.6048583984375,833.1273256500001,0.3751102089881897
677344,0.0003,277745,-297.8260803222656,-0.06779433786869049,2580,8,31136,101.45,941.4148559570312,832.82878272,0.3792276382446289
677770,0.0003,278171,-306.89111328125,-0.11568707227706909,2584,8,31184,101.57,848.87646484375,847.85884399,0.37155020236968994
678198,0.0003,278599,-311.6772155761719,-0.13950717449188232,2588,8,31232,102.02,897.5740966796875,847.4378013600002,0.3757864832878113
678593,0.0003,278994,-295.4862976074219,-0.17121544480323792,2592,8,31277,101.86,1048.527587890625,847.0630151900001,0.38551056385040283
679050,0.0003,279451,-300.32568359375,-0.21637852489948273,2596,8,31327,102.47,1327.34912109375,845.8079191299998,0.37695884704589844
679449,0.0003,279850,-311.9087829589844,0.21423885226249695,2600,8,31373,102.46,1252.3251953125,860.76642202,0.3779979348182678
679874,0.0003,280275,-399.3302307128906,-0.034935981035232544,2604,8,31420,102.31,609.3768310546875,861.11998905,0.37479305267333984
680264,0.0003,280665,-334.12188720703125,0.17413868010044098,2608,8,31465,102.22,1036.2305908203125,846.5990078400002,0.36774879693984985
680674,0.0003,281075,-311.0721740722656,0.0711769312620163,2612,8,31511,103.36,581.51513671875,844.4321375399999,0.37832555174827576
681151,0.0003,281552,-342.86529541015625,0.16784146428108215,2616,8,31564,104.64,1860.454833984375,842.04577192,0.3707144558429718
681528,0.0003,281929,-341.3353271484375,-0.1607866883277893,2620,8,31607,103.91,667.336181640625,843.8720886899999,0.3720269799232483
681914,0.0003,282315,-320.343994140625,0.25344938039779663,2624,8,31651,104.96,2462.765625,872.45068592,0.36094772815704346
682288,0.0003,282689,-306.376220703125,0.1876266896724701,2628,8,31693,104.61,908.4764404296875,872.6897946600001,0.35517168045043945
682809,0.0003,283210,-300.22760009765625,0.04701890051364899,2632,8,31750,104.96,1439.714599609375,873.7426664399999,0.37081629037857056
683176,0.0003,283577,-323.36962890625,0.07828621566295624,2636,8,31792,104.95,692.6969604492188,874.5931751600001,0.37994322180747986
683588,0.0003,283989,-315.02374267578125,-0.12492913007736206,2640,8,31839,104.51,1226.17724609375,875.01654272,0.3852212429046631
684070,0.0003,284471,-324.6793518066406,-0.27498817443847656,2644,8,31892,105.55,663.2225341796875,874.0452933400001,0.3765929341316223
684523,0.0003,284924,-320.7860107421875,-0.2476237714290619,2648,8,31943,106.13,744.9357299804688,858.2301160500001,0.36479756236076355
684857,0.0003,285258,-307.4798278808594,-0.007226496934890747,2652,8,31981,105.28,1284.8154296875,859.36674686,0.3637613356113434
685213,0.0003,285614,-345.09381103515625,0.09284748882055283,2656,8,32022,104.1,1197.7216796875,861.7365550100002,0.37262994050979614
685515,0.0003,285916,-280.4022216796875,0.18591216206550598,2660,8,32058,103.52,734.464599609375,862.9145648199999,0.3601821959018707
685865,0.0003,286266,-324.4885559082031,-0.26233750581741333,2664,8,32098,102.27,782.0780639648438,849.5195573099998,0.3576129674911499
686298,0.0003,286699,-311.9849548339844,-0.03101760521531105,2668,8,32146,102.1,504.2616271972656,850.1393194099999,0.36701449751853943
686686,0.0003,287087,-342.69287109375,0.21414346992969513,2672,8,32190,102.22,1413.6158447265625,849.9178699499998,0.3609204590320587
687145,0.0003,287546,-282.83880615234375,-0.17898781597614288,2676,8,32242,102.68,735.8701782226562,848.24317446,0.3664867579936981
687569,0.0003,287970,-307.0015869140625,-0.39409399032592773,2680,8,32289,102.25,538.803955078125,850.20171252,0.3803749680519104
687986,0.0003,288387,-295.5679931640625,-0.04301939904689789,2684,8,32336,102.16,585.9706420898438,849.39778934,0.38354745507240295
688385,0.0003,288786,-358.3104248046875,-0.024353407323360443,2688,8,32381,101.87,734.73583984375,849.3085569400001,0.3843950033187866
688788,0.0003,289189,-320.1468811035156,-0.01875678263604641,2692,8,32427,101.95,736.190673828125,850.4423819200002,0.3757750689983368
689173,0.0003,289574,-330.409912109375,-0.11704683303833008,2696,8,32470,101.23,618.3519897460938,851.5733386600001,0.3709441125392914
689532,0.0003,289933,-305.04718017578125,-0.15418390929698944,2700,8,32512,100.83,834.2374877929688,851.8105227100002,0.37804245948791504
689861,0.0003,290262,-356.20684814453125,0.007903067395091057,2704,8,32550,99.87,1579.11962890625,852.8243700299998,0.3870783746242523
690241,0.0003,290642,-309.77203369140625,0.009192954748868942,2708,8,32593,99.77,849.344970703125,867.16759579,0.39801734685897827
690632,0.0003,291033,-284.5908203125,0.10900238156318665,2712,8,32637,99.58,1004.380859375,868.1405777999998,0.38630107045173645
691017,0.0003,291418,-316.94049072265625,0.011744651943445206,2716,8,32681,98.66,677.833251953125,854.9789700600002,0.38930949568748474
691468,0.0003,291869,-334.58428955078125,0.6728547811508179,2720,8,32731,99.4,1034.35498046875,853.9099774299998,0.38661935925483704
691864,0.0003,292265,-344.6630554199219,-0.10855168849229813,2724,8,32776,99.5,898.3790283203125,838.1875467000001,0.3915548026561737
692286,0.0003,292687,-319.27423095703125,-0.047098688781261444,2728,8,32823,99.98,867.988037109375,837.28528527,0.3882506191730499
692699,0.0003,293100,-313.51812744140625,0.008251842111349106,2732,8,32870,98.9,1186.1124267578125,838.0951433699998,0.3820955157279968
693064,0.0003,293465,-314.1542663574219,-0.0673367828130722,2736,8,32912,98.88,675.1614379882812,838.0445410399999,0.3724938631057739
693438,0.0003,293839,-292.5155029296875,0.4104195833206177,2740,8,32954,98.5,1053.210205078125,838.3468764699999,0.36847472190856934
693912,0.0003,294313,-319.8086853027344,-0.06546066701412201,2744,8,33007,98.42,1217.940185546875,837.63234695,0.3762616217136383
694355,0.0003,294756,-340.22760009765625,0.1115863025188446,2748,8,33057,98.32,881.0657958984375,837.8256240800001,0.36453408002853394
694761,0.0003,295162,-334.5893249511719,-0.09016469120979309,2752,8,33103,99.04,938.8235473632812,835.0391679400001,0.3748776912689209
695160,0.0003,295561,-345.9718017578125,0.0398905947804451,2756,8,33148,99.47,650.3939208984375,835.28584294,0.37035679817199707
695623,0.0003,296024,-347.85430908203125,0.09069428592920303,2760,8,33199,101.08,838.425048828125,833.0649738900001,0.37283068895339966
696013,0.0003,296414,-295.840087890625,-0.26397985219955444,2764,8,33244,101.48,1834.215576171875,847.6725310200002,0.3779609501361847
696353,0.0003,296754,-314.0536804199219,0.1996888369321823,2768,8,33283,100.55,820.3935546875,848.8633805900001,0.38753727078437805
696791,0.0003,297192,-335.4147644042969,0.05316467583179474,2772,8,33332,101.05,919.8128662109375,848.33351198,0.3816094696521759
697195,0.0003,297596,-295.35125732421875,0.02618507109582424,2776,8,33377,100.5,943.58349609375,834.36419195,0.3802134692668915
697593,0.0003,297994,-358.4255676269531,-0.29423683881759644,2780,8,33422,100.24,785.2236328125,834.23128434,0.380249559879303
698096,0.0003,298497,-299.2556457519531,-0.19486570358276367,2784,8,33478,101.1,950.0323486328125,833.79982686,0.37363407015800476
698483,0.0003,298884,-300.3465881347656,-0.19480909407138824,2788,8,33522,100.98,695.0115966796875,833.8777592099999,0.373089462518692
698903,0.0003,299304,-327.520263671875,0.2610822319984436,2792,8,33569,101.15,851.8814697265625,831.92778116,0.36775103211402893
699299,0.0003,299700,-282.9627990722656,0.04342544823884964,2796,8,33614,101.26,753.7330932617188,832.2691646999999,0.3593602478504181
